"","Tree_1","Tree_2","Tree_3","Tree_4","Tree_5","Tree_6","Tree_7","Tree_8","Tree_9","Tree_10","Tree_11","Tree_12","Tree_13","Tree_14","Tree_15","Tree_16","Tree_17","Tree_18","Tree_19","Tree_20","Tree_21","Tree_22","Tree_23"
"484",0.0429333333333333,0.0412,0.0963333333333333,0.0409333333333333,0.104933333333333,0.0461333333333333,0.0414,0.107933333333333,0.0444,0.0414666666666667,0.0617333333333333,0.1052,0.0420666666666667,0.0458666666666667,0.107,0.120133333333333,0.0482,0.1152,0.0410666666666667,0.0470666666666667,0.1036,0.0419333333333333,0.0501333333333333
"485",0.0428666666666667,0.041,0.0963333333333333,0.0409333333333333,0.1052,0.0461333333333333,0.0416,0.107933333333333,0.0444666666666667,0.0412666666666667,0.0619333333333333,0.105466666666667,0.0418,0.0459333333333333,0.107133333333333,0.120333333333333,0.0479333333333333,0.115333333333333,0.0412,0.0468666666666667,0.103533333333333,0.0418666666666667,0.0504
"486",0.0425333333333333,0.0414666666666667,0.0962,0.0410666666666667,0.105266666666667,0.0468666666666667,0.0418,0.1078,0.0442,0.0413333333333333,0.062,0.1056,0.0418666666666667,0.0464,0.106933333333333,0.120333333333333,0.0478666666666667,0.1154,0.0414666666666667,0.0466666666666667,0.1034,0.0416,0.051
"487",0.0429333333333333,0.0416666666666667,0.0962666666666667,0.0412666666666667,0.105133333333333,0.0467333333333333,0.0420666666666667,0.1082,0.0442666666666667,0.0416666666666667,0.0624,0.105066666666667,0.0420666666666667,0.0462666666666667,0.106533333333333,0.1204,0.0479333333333333,0.1152,0.0413333333333333,0.0467333333333333,0.103733333333333,0.0415333333333333,0.0504666666666667
"488",0.0430666666666667,0.0416666666666667,0.0965333333333333,0.0412666666666667,0.1052,0.0464666666666667,0.0418,0.1082,0.0441333333333333,0.042,0.0626,0.104733333333333,0.0421333333333333,0.0465333333333333,0.106533333333333,0.120666666666667,0.0482,0.115133333333333,0.0412,0.0469333333333333,0.104,0.0418,0.0502
"489",0.0428666666666667,0.0412666666666667,0.0965333333333333,0.0413333333333333,0.1056,0.046,0.0417333333333333,0.108066666666667,0.0441333333333333,0.0418666666666667,0.0626,0.104866666666667,0.0419333333333333,0.0471333333333333,0.106933333333333,0.1208,0.0484,0.1152,0.0416666666666667,0.0469333333333333,0.103733333333333,0.0419333333333333,0.0503333333333333
"490",0.0430666666666667,0.0415333333333333,0.0964666666666667,0.0414,0.105666666666667,0.0458666666666667,0.0418,0.108133333333333,0.0444,0.042,0.0628666666666667,0.1048,0.0419333333333333,0.0476,0.107133333333333,0.1212,0.0484666666666667,0.115466666666667,0.0415333333333333,0.0469333333333333,0.103666666666667,0.0418666666666667,0.0502
"491",0.0434,0.0420666666666667,0.0962666666666667,0.0415333333333333,0.105533333333333,0.0463333333333333,0.0418666666666667,0.1084,0.0449333333333333,0.0420666666666667,0.0636,0.104666666666667,0.0423333333333333,0.0476666666666667,0.1072,0.1214,0.0486,0.115333333333333,0.0410666666666667,0.047,0.103666666666667,0.0422,0.0504
"492",0.0433333333333333,0.0416666666666667,0.0966666666666667,0.0416666666666667,0.1056,0.0470666666666667,0.0419333333333333,0.108666666666667,0.0448666666666667,0.0422666666666667,0.0640666666666667,0.105,0.0422,0.0475333333333333,0.107,0.121933333333333,0.0486,0.115333333333333,0.0410666666666667,0.0468666666666667,0.103933333333333,0.0422666666666667,0.0504666666666667
"493",0.0436,0.0418,0.097,0.0417333333333333,0.105666666666667,0.0476666666666667,0.0420666666666667,0.108866666666667,0.0448666666666667,0.0424666666666667,0.0645333333333333,0.105133333333333,0.0422,0.0476666666666667,0.1072,0.122533333333333,0.0490666666666667,0.115266666666667,0.0413333333333333,0.047,0.104133333333333,0.0424666666666667,0.0506666666666667
"494",0.0442,0.0426666666666667,0.097,0.0416666666666667,0.105733333333333,0.0477333333333333,0.0420666666666667,0.108933333333333,0.0447333333333333,0.0426,0.065,0.105133333333333,0.0425333333333333,0.0482666666666667,0.107666666666667,0.122666666666667,0.0498,0.1152,0.0414666666666667,0.0474,0.1044,0.0426666666666667,0.0511333333333334
"495",0.0435333333333333,0.0428,0.0968666666666666,0.0418,0.106,0.048,0.0423333333333333,0.108866666666667,0.0451333333333333,0.0426666666666667,0.0656,0.105666666666667,0.0428,0.0486,0.107733333333333,0.123466666666667,0.0498666666666667,0.1152,0.0415333333333333,0.0473333333333333,0.104066666666667,0.0424666666666667,0.0511333333333334
"496",0.0437333333333333,0.0427333333333333,0.097,0.0424,0.1062,0.0484,0.0424666666666667,0.109,0.0455333333333333,0.0426666666666667,0.0665333333333333,0.106133333333333,0.0429333333333333,0.0485333333333333,0.108133333333333,0.1242,0.0498666666666667,0.115466666666667,0.0416,0.0474666666666667,0.1042,0.0422666666666667,0.0508
"497",0.0444666666666667,0.0428,0.0972,0.0425333333333333,0.106533333333333,0.0486666666666667,0.0427333333333333,0.109133333333333,0.0454666666666667,0.0430666666666667,0.0674666666666667,0.1062,0.0430666666666667,0.0487333333333333,0.1086,0.124866666666667,0.0501333333333333,0.1158,0.0418,0.0476,0.104466666666667,0.0429333333333333,0.051
"498",0.0446,0.0432,0.0978,0.0427333333333333,0.1066,0.0495333333333333,0.0428666666666667,0.109333333333333,0.0456666666666667,0.0435333333333333,0.0682,0.106333333333333,0.0431333333333333,0.0492666666666667,0.108933333333333,0.125533333333333,0.0507333333333333,0.116066666666667,0.0422,0.0482,0.104533333333333,0.0434,0.051
"499",0.0448,0.0437333333333333,0.0984,0.0430666666666667,0.1068,0.0503333333333333,0.0427333333333333,0.109533333333333,0.046,0.0439333333333333,0.0688666666666667,0.1066,0.0436,0.0503333333333333,0.109266666666667,0.126266666666667,0.0511333333333334,0.116266666666667,0.0422666666666667,0.0484666666666667,0.1044,0.0434666666666667,0.0513333333333333
"500",0.0456666666666667,0.0446666666666667,0.0986666666666667,0.0434666666666667,0.107333333333333,0.0505333333333333,0.0432,0.109733333333333,0.0464666666666667,0.044,0.0702,0.1068,0.0440666666666667,0.0506,0.109666666666667,0.1272,0.0516666666666667,0.116466666666667,0.0426666666666667,0.0485333333333333,0.104866666666667,0.0434,0.0519333333333334
"501",0.0458666666666667,0.0452666666666667,0.0987333333333333,0.0442,0.108,0.0510666666666667,0.0435333333333333,0.11,0.047,0.0439333333333333,0.0714,0.107066666666667,0.0441333333333333,0.051,0.110133333333333,0.128266666666667,0.0524666666666667,0.1166,0.0431333333333333,0.049,0.1052,0.0436666666666667,0.0526666666666667
"502",0.0462,0.0454666666666667,0.0992,0.0446,0.108266666666667,0.0518666666666667,0.0435333333333333,0.110266666666667,0.0473333333333333,0.0444,0.0726,0.107533333333333,0.0444,0.0519333333333334,0.1108,0.1294,0.0530666666666667,0.116733333333333,0.0434666666666667,0.0495333333333333,0.105266666666667,0.0442,0.0527333333333333
"503",0.0469333333333333,0.0463333333333333,0.0996666666666667,0.0448,0.1086,0.0528666666666667,0.0438666666666667,0.110866666666667,0.0478,0.0447333333333333,0.0737333333333333,0.108,0.0446666666666667,0.0525333333333333,0.111333333333333,0.130533333333333,0.0537333333333333,0.117133333333333,0.0439333333333333,0.0498,0.1056,0.0444666666666667,0.0530666666666667
"504",0.0476,0.0472,0.1002,0.0451333333333333,0.108866666666667,0.0544666666666667,0.0443333333333333,0.111266666666667,0.0482666666666667,0.0453333333333333,0.0751333333333333,0.108266666666667,0.0450666666666667,0.0529333333333334,0.111933333333333,0.131533333333333,0.0544666666666667,0.117733333333333,0.0444666666666667,0.0499333333333333,0.106133333333333,0.045,0.0535333333333333
"505",0.0483333333333333,0.0476,0.1012,0.046,0.109533333333333,0.0553333333333333,0.0448,0.111666666666667,0.0486666666666667,0.0463333333333333,0.0768,0.108866666666667,0.0458666666666667,0.0542,0.112933333333333,0.133066666666667,0.0553333333333334,0.1182,0.0451333333333333,0.0507333333333333,0.106533333333333,0.0456,0.0540666666666667
"506",0.0490666666666667,0.0480666666666667,0.102066666666667,0.0471333333333333,0.110333333333333,0.0564,0.0454,0.1122,0.0490666666666667,0.0469333333333333,0.0788,0.109933333333333,0.0464666666666667,0.055,0.114,0.134866666666667,0.0564,0.1186,0.0456666666666667,0.0513333333333333,0.1068,0.0462666666666667,0.0545333333333334
"507",0.0498666666666667,0.0496666666666667,0.1028,0.0480666666666667,0.111066666666667,0.0578666666666667,0.0458666666666667,0.112733333333333,0.0499333333333333,0.0474,0.0807333333333333,0.110933333333333,0.0471333333333333,0.0557333333333333,0.115266666666667,0.1368,0.0574666666666667,0.118866666666667,0.0462666666666667,0.0517333333333333,0.1074,0.0468666666666667,0.0549333333333334
"508",0.0514,0.0510666666666667,0.103666666666667,0.0491333333333333,0.1118,0.0595333333333333,0.0467333333333333,0.113266666666667,0.0508,0.0482666666666667,0.0826,0.1114,0.0484666666666667,0.0575333333333333,0.116466666666667,0.138466666666667,0.0588666666666667,0.119533333333333,0.0471333333333333,0.0525333333333333,0.107866666666667,0.0475333333333333,0.0556666666666667
"509",0.0526,0.0526666666666667,0.1048,0.0504,0.112933333333333,0.0612666666666667,0.0476,0.113866666666667,0.0516666666666667,0.0496,0.0847333333333333,0.112133333333333,0.0495333333333333,0.0594666666666667,0.117733333333333,0.1402,0.0604,0.1204,0.0482666666666667,0.0536,0.108333333333333,0.048,0.0568
"510",0.0536666666666667,0.0540666666666667,0.1062,0.0516,0.114066666666667,0.0633333333333333,0.0484,0.1146,0.0527333333333333,0.0505333333333333,0.0868666666666667,0.113133333333333,0.0502,0.0605333333333334,0.119333333333333,0.142533333333333,0.0621333333333333,0.1214,0.0492666666666667,0.0546,0.109,0.049,0.0576
"511",0.0552,0.0556,0.107733333333333,0.053,0.115133333333333,0.0658666666666667,0.0491333333333333,0.115733333333333,0.0540666666666667,0.0513333333333333,0.0891333333333333,0.114133333333333,0.0514,0.0622,0.121066666666667,0.1448,0.0638666666666667,0.122066666666667,0.0504,0.0557333333333333,0.109933333333333,0.0502,0.0585333333333333
"512",0.0570666666666667,0.0574,0.109466666666667,0.0546666666666667,0.116466666666667,0.0682666666666667,0.0501333333333333,0.116733333333333,0.0553333333333333,0.0523333333333333,0.0916,0.115466666666667,0.0528666666666667,0.0638,0.122866666666667,0.147266666666667,0.0655333333333333,0.1228,0.0518666666666667,0.0571333333333333,0.110933333333333,0.0512666666666667,0.0595333333333333
"513",0.0587333333333333,0.0596666666666667,0.111,0.0564666666666667,0.117933333333333,0.0711333333333333,0.0515333333333333,0.117933333333333,0.0565333333333333,0.0542,0.0944666666666667,0.116933333333333,0.0546,0.0658,0.124666666666667,0.15,0.0674666666666667,0.1242,0.0532666666666667,0.0582,0.111666666666667,0.0523333333333333,0.0606
"514",0.0604666666666667,0.0620666666666667,0.112666666666667,0.0584666666666667,0.1196,0.0742666666666667,0.0528666666666667,0.119066666666667,0.0579333333333334,0.0561333333333333,0.0973333333333333,0.118533333333333,0.0562,0.068,0.127133333333333,0.152933333333333,0.0698666666666667,0.1256,0.0552666666666667,0.0596666666666667,0.1128,0.0535333333333333,0.0620666666666667
"515",0.0626666666666667,0.0642,0.1146,0.0606666666666667,0.121266666666667,0.0771333333333333,0.054,0.1206,0.0596666666666667,0.0578,0.100066666666667,0.120133333333333,0.0580666666666667,0.0704666666666667,0.1296,0.155933333333333,0.0724666666666667,0.127,0.0570666666666667,0.0611333333333333,0.114266666666667,0.0553333333333334,0.0635333333333333
"516",0.065,0.0664666666666667,0.1168,0.0628666666666667,0.122866666666667,0.0802666666666667,0.0558,0.122,0.0613333333333334,0.0594666666666667,0.103,0.122133333333333,0.0599333333333333,0.0731333333333333,0.131933333333333,0.1588,0.0749333333333333,0.128333333333333,0.0587333333333333,0.0628,0.115466666666667,0.0568666666666667,0.0650666666666667
"517",0.0674666666666667,0.0688666666666667,0.119133333333333,0.065,0.124666666666667,0.0836666666666667,0.0575333333333333,0.123533333333333,0.0632666666666667,0.0614666666666667,0.1058,0.124066666666667,0.0622,0.076,0.1346,0.1618,0.0778666666666667,0.129733333333333,0.0608,0.0646666666666667,0.117,0.0586,0.0666
"518",0.0698666666666667,0.0717333333333333,0.121666666666667,0.0672666666666667,0.126866666666667,0.0875333333333333,0.0594666666666667,0.125133333333333,0.0658,0.0637333333333333,0.108933333333333,0.126266666666667,0.0644,0.0786,0.137466666666667,0.1652,0.0807333333333333,0.131733333333333,0.0632,0.0669333333333333,0.118266666666667,0.0604666666666667,0.0688
"519",0.0724,0.0746,0.1244,0.0698666666666667,0.129,0.0912666666666667,0.0611333333333333,0.126733333333333,0.0678,0.0656666666666667,0.112133333333333,0.128266666666667,0.0667333333333333,0.0815333333333333,0.140533333333333,0.168533333333333,0.0837333333333333,0.133733333333333,0.0657333333333334,0.0690666666666667,0.1198,0.0620666666666666,0.0707333333333333
"520",0.0751333333333333,0.0776666666666667,0.127,0.0729333333333333,0.131266666666667,0.0949333333333333,0.063,0.128533333333333,0.0697333333333333,0.0680666666666667,0.1154,0.130333333333333,0.0690666666666667,0.0844,0.1432,0.1716,0.0866666666666666,0.1356,0.0678,0.0712,0.1212,0.064,0.0727333333333333
"521",0.0777333333333333,0.0805333333333333,0.129466666666667,0.0758,0.133733333333333,0.0986,0.0653333333333333,0.130333333333333,0.0719333333333333,0.0703333333333333,0.118666666666667,0.132866666666667,0.0716,0.0874,0.1462,0.174866666666667,0.0894666666666667,0.137533333333333,0.0704,0.0733333333333333,0.122933333333333,0.0660666666666666,0.0748666666666667
"522",0.0807333333333333,0.0837333333333333,0.132133333333333,0.0787333333333333,0.135866666666667,0.1022,0.0673333333333333,0.132333333333333,0.0741333333333333,0.0726666666666667,0.122066666666667,0.135266666666667,0.074,0.0904,0.149066666666667,0.178066666666667,0.0924666666666667,0.1396,0.073,0.0756666666666667,0.125,0.0682666666666667,0.0771333333333333
"523",0.0838,0.0866,0.134933333333333,0.0813333333333333,0.138066666666667,0.106,0.0694,0.134133333333333,0.0764666666666667,0.075,0.124933333333333,0.137333333333333,0.0763333333333333,0.0932,0.152133333333333,0.181333333333333,0.0954,0.141666666666667,0.0756666666666666,0.0778666666666667,0.1266,0.0703333333333333,0.0791333333333333
"524",0.0866,0.0896,0.1376,0.0841333333333333,0.140266666666667,0.1096,0.0715333333333333,0.136,0.0790666666666667,0.0776,0.128,0.1394,0.0792,0.0961333333333333,0.155133333333333,0.184333333333333,0.0985333333333333,0.143666666666667,0.0781333333333333,0.0802,0.128133333333333,0.0723333333333333,0.0813333333333333
"525",0.0892666666666667,0.0925333333333333,0.140266666666667,0.087,0.142466666666667,0.112933333333333,0.0734666666666667,0.137666666666667,0.0812666666666667,0.0799333333333333,0.131,0.141466666666667,0.0818666666666667,0.0989333333333333,0.158266666666667,0.187466666666667,0.1016,0.145533333333333,0.0804666666666667,0.0824,0.129733333333333,0.0744666666666667,0.0834
"526",0.0916666666666667,0.0952,0.1426,0.0898666666666667,0.144733333333333,0.1164,0.0753333333333333,0.1392,0.0834,0.0820666666666667,0.133533333333333,0.143533333333333,0.0840666666666667,0.101733333333333,0.160666666666667,0.190066666666667,0.104333333333333,0.1474,0.0825333333333333,0.0844,0.131333333333333,0.0760666666666667,0.0855333333333333
"527",0.0942666666666667,0.0976666666666667,0.145,0.0923333333333333,0.146933333333333,0.119866666666667,0.0773333333333333,0.140933333333333,0.0852,0.0840666666666667,0.1362,0.145733333333333,0.0864,0.1044,0.163266666666667,0.1928,0.1068,0.149333333333333,0.0848,0.0866,0.132866666666667,0.0780666666666667,0.0874666666666667
"528",0.0966666666666667,0.100333333333333,0.147466666666667,0.0946,0.1486,0.122866666666667,0.0790666666666667,0.142533333333333,0.0872666666666666,0.0860666666666667,0.138666666666667,0.1478,0.0886,0.107,0.165533333333333,0.195333333333333,0.109266666666667,0.151466666666667,0.0870666666666667,0.0887333333333333,0.1342,0.0797333333333333,0.0890666666666667
"529",0.0989333333333333,0.102333333333333,0.149533333333333,0.0968,0.150466666666667,0.125733333333333,0.0807333333333333,0.144066666666667,0.0892,0.0878,0.140866666666667,0.149533333333333,0.0906,0.1092,0.167933333333333,0.197866666666667,0.111466666666667,0.153066666666667,0.0891333333333333,0.0904,0.1358,0.0816,0.0904
"530",0.101066666666667,0.1042,0.151333333333333,0.099,0.152066666666667,0.1282,0.0822,0.145266666666667,0.0912,0.0897333333333333,0.143133333333333,0.150933333333333,0.0925333333333333,0.111933333333333,0.17,0.200133333333333,0.113733333333333,0.154533333333333,0.091,0.092,0.137133333333333,0.0830666666666666,0.092
"531",0.103066666666667,0.106333333333333,0.1532,0.1012,0.153733333333333,0.130733333333333,0.0838666666666667,0.146733333333333,0.0928666666666667,0.0913333333333333,0.144933333333333,0.1526,0.0943333333333333,0.113733333333333,0.171666666666667,0.201666666666667,0.115866666666667,0.155933333333333,0.0926666666666667,0.0935333333333333,0.138133333333333,0.0845333333333333,0.0932666666666667
"532",0.1048,0.108333333333333,0.154866666666667,0.103,0.1554,0.132866666666667,0.0852,0.147933333333333,0.094,0.093,0.146533333333333,0.154,0.0958666666666667,0.115466666666667,0.173666666666667,0.203533333333333,0.1178,0.157266666666667,0.0941333333333333,0.0949333333333333,0.1392,0.0857333333333333,0.0946666666666667
"533",0.106266666666667,0.110133333333333,0.1562,0.104533333333333,0.1568,0.135,0.0861333333333333,0.1488,0.0954,0.0944666666666667,0.147933333333333,0.155133333333333,0.0971333333333333,0.117133333333333,0.175533333333333,0.205266666666667,0.1194,0.158666666666667,0.0957333333333333,0.0960666666666667,0.139866666666667,0.0868,0.0958
"534",0.107733333333333,0.111533333333333,0.157533333333333,0.105933333333333,0.157933333333333,0.136666666666667,0.0875333333333333,0.1496,0.0964,0.0956,0.149533333333333,0.156133333333333,0.0987333333333333,0.118666666666667,0.176866666666667,0.206533333333333,0.121,0.159733333333333,0.0970666666666667,0.0972,0.141,0.0878666666666667,0.0966666666666667
"535",0.1092,0.1128,0.158933333333333,0.107466666666667,0.158866666666667,0.138266666666667,0.0886666666666667,0.150466666666667,0.0973333333333333,0.0965333333333333,0.150733333333333,0.157266666666667,0.100066666666667,0.120266666666667,0.178066666666667,0.207866666666667,0.122266666666667,0.161,0.0984666666666667,0.0982,0.1418,0.0888,0.0975333333333333
"536",0.1102,0.113866666666667,0.159866666666667,0.108866666666667,0.159933333333333,0.14,0.0896,0.151466666666667,0.0984,0.0976,0.151866666666667,0.158066666666667,0.101133333333333,0.121733333333333,0.179266666666667,0.2088,0.123666666666667,0.161866666666667,0.0994,0.0992666666666667,0.142533333333333,0.0896666666666666,0.0986
"537",0.1112,0.114866666666667,0.161066666666667,0.110133333333333,0.160866666666667,0.141133333333333,0.0901333333333333,0.151866666666667,0.0991333333333334,0.0984666666666667,0.153,0.158666666666667,0.1024,0.122933333333333,0.180466666666667,0.2098,0.124733333333333,0.162733333333333,0.1004,0.1,0.143,0.0905333333333333,0.0989333333333333
"538",0.112266666666667,0.115733333333333,0.161666666666667,0.1112,0.161733333333333,0.142333333333333,0.0909333333333333,0.152266666666667,0.0998666666666667,0.0994,0.1538,0.1594,0.1034,0.124066666666667,0.181333333333333,0.210666666666667,0.125666666666667,0.163466666666667,0.101066666666667,0.100466666666667,0.143266666666667,0.091,0.0993333333333333
"539",0.113,0.116733333333333,0.162533333333333,0.111933333333333,0.162333333333333,0.1436,0.0916,0.153,0.100333333333333,0.100133333333333,0.1546,0.160133333333333,0.104066666666667,0.125066666666667,0.182133333333333,0.211533333333333,0.126533333333333,0.164066666666667,0.102066666666667,0.101333333333333,0.143933333333333,0.0917333333333333,0.0998666666666667
"540",0.113933333333333,0.1176,0.1632,0.112866666666667,0.162866666666667,0.144733333333333,0.0921333333333333,0.153333333333333,0.100866666666667,0.1008,0.1552,0.1606,0.104933333333333,0.1262,0.182933333333333,0.212333333333333,0.127533333333333,0.164666666666667,0.102866666666667,0.102,0.144333333333333,0.0922,0.1004
"541",0.114733333333333,0.118333333333333,0.163866666666667,0.113933333333333,0.163666666666667,0.1458,0.0928666666666667,0.153733333333333,0.1016,0.101333333333333,0.1558,0.160933333333333,0.1058,0.127133333333333,0.1838,0.212733333333333,0.1284,0.165266666666667,0.103333333333333,0.1024,0.144666666666667,0.0927333333333333,0.100533333333333
"542",0.115466666666667,0.1192,0.164533333333333,0.1146,0.163933333333333,0.146466666666667,0.0933333333333333,0.1542,0.101933333333333,0.102066666666667,0.156666666666667,0.1614,0.106466666666667,0.128066666666667,0.1846,0.2134,0.129133333333333,0.1658,0.1042,0.102866666666667,0.144933333333333,0.0930666666666667,0.100933333333333
"543",0.116333333333333,0.12,0.165066666666667,0.115266666666667,0.1646,0.1474,0.0938666666666667,0.154533333333333,0.102266666666667,0.102533333333333,0.157133333333333,0.162066666666667,0.1072,0.128933333333333,0.185333333333333,0.214266666666667,0.129733333333333,0.1664,0.104866666666667,0.103266666666667,0.1454,0.0938,0.101266666666667
"544",0.117066666666667,0.120333333333333,0.1656,0.115933333333333,0.165133333333333,0.148466666666667,0.0943333333333333,0.155,0.102733333333333,0.1032,0.157866666666667,0.1624,0.108,0.129333333333333,0.185866666666667,0.214933333333333,0.130533333333333,0.166866666666667,0.1054,0.1036,0.145866666666667,0.0943333333333333,0.101533333333333
"545",0.1178,0.121,0.166333333333333,0.116533333333333,0.1656,0.149133333333333,0.0949333333333333,0.1554,0.103466666666667,0.1038,0.158133333333333,0.162733333333333,0.108533333333333,0.130533333333333,0.186533333333333,0.215266666666667,0.131266666666667,0.167333333333333,0.106133333333333,0.104066666666667,0.146133333333333,0.0947333333333333,0.101933333333333
"546",0.118333333333333,0.1218,0.166866666666667,0.1172,0.166,0.149866666666667,0.0956,0.155933333333333,0.103733333333333,0.104533333333333,0.158666666666667,0.1634,0.1092,0.131533333333333,0.1872,0.215733333333333,0.132133333333333,0.1678,0.107133333333333,0.1044,0.1466,0.095,0.102533333333333
"547",0.118933333333333,0.122333333333333,0.167266666666667,0.117933333333333,0.1668,0.1506,0.0959333333333333,0.156266666666667,0.104133333333333,0.105133333333333,0.159266666666667,0.163666666666667,0.1098,0.1324,0.187933333333333,0.2164,0.1328,0.1684,0.107466666666667,0.104733333333333,0.146933333333333,0.0955333333333333,0.102733333333333
"548",0.119466666666667,0.122866666666667,0.1678,0.1186,0.167133333333333,0.151333333333333,0.0964,0.156533333333333,0.104666666666667,0.105666666666667,0.1598,0.163933333333333,0.110666666666667,0.133066666666667,0.188533333333333,0.217,0.133466666666667,0.168733333333333,0.108066666666667,0.105266666666667,0.147133333333333,0.0958666666666667,0.103
"549",0.120266666666667,0.1234,0.168466666666667,0.119466666666667,0.167733333333333,0.152066666666667,0.0966,0.156866666666667,0.105133333333333,0.106,0.1604,0.1646,0.110866666666667,0.133666666666667,0.189066666666667,0.217333333333333,0.134066666666667,0.169466666666667,0.108466666666667,0.1058,0.1474,0.0961333333333333,0.1034
"550",0.120666666666667,0.123866666666667,0.1688,0.120066666666667,0.167866666666667,0.1528,0.097,0.157133333333333,0.105333333333333,0.106333333333333,0.160866666666667,0.1646,0.1114,0.134266666666667,0.189466666666667,0.217866666666667,0.134533333333333,0.169866666666667,0.108933333333333,0.1062,0.147733333333333,0.0964666666666667,0.103333333333333
"551",0.121,0.124333333333333,0.1692,0.120666666666667,0.168333333333333,0.153133333333333,0.0974666666666667,0.157266666666667,0.1058,0.1064,0.161066666666667,0.164666666666667,0.111866666666667,0.134666666666667,0.189933333333333,0.217866666666667,0.1352,0.170133333333333,0.109066666666667,0.106333333333333,0.147933333333333,0.0968,0.1032
"552",0.121266666666667,0.124466666666667,0.1692,0.121,0.1686,0.153466666666667,0.0974666666666667,0.157266666666667,0.1058,0.106933333333333,0.1612,0.164866666666667,0.112066666666667,0.135466666666667,0.1902,0.218066666666667,0.135266666666667,0.170266666666667,0.109466666666667,0.106266666666667,0.148066666666667,0.0968666666666667,0.103266666666667
"553",0.1216,0.1246,0.169133333333333,0.120933333333333,0.1688,0.153733333333333,0.0976,0.157266666666667,0.105733333333333,0.106933333333333,0.161333333333333,0.164933333333333,0.112066666666667,0.1356,0.19,0.218066666666667,0.135533333333333,0.170333333333333,0.109666666666667,0.106133333333333,0.148,0.097,0.103333333333333
"554",0.1216,0.1244,0.1692,0.121,0.1688,0.153666666666667,0.0974,0.1572,0.1052,0.106733333333333,0.161266666666667,0.1648,0.112266666666667,0.135266666666667,0.1898,0.218,0.1354,0.170133333333333,0.109733333333333,0.105866666666667,0.147933333333333,0.0968,0.103066666666667
"555",0.120933333333333,0.124133333333333,0.168866666666667,0.120666666666667,0.168533333333333,0.153266666666667,0.0971333333333333,0.156933333333333,0.104933333333333,0.106466666666667,0.1606,0.164533333333333,0.112133333333333,0.1352,0.189866666666667,0.217933333333333,0.134866666666667,0.170133333333333,0.109466666666667,0.1054,0.1478,0.0964,0.102733333333333
"556",0.120466666666667,0.1236,0.1682,0.120266666666667,0.168066666666667,0.1528,0.0967333333333333,0.156333333333333,0.104333333333333,0.106,0.160333333333333,0.163933333333333,0.1116,0.134933333333333,0.189266666666667,0.217266666666667,0.134666666666667,0.169733333333333,0.108933333333333,0.105133333333333,0.147333333333333,0.096,0.102266666666667
"557",0.119866666666667,0.123,0.167666666666667,0.119933333333333,0.1676,0.151933333333333,0.0961333333333333,0.155933333333333,0.103466666666667,0.105666666666667,0.159533333333333,0.163266666666667,0.110866666666667,0.1346,0.1886,0.216466666666667,0.134266666666667,0.169,0.1084,0.1042,0.146933333333333,0.0954666666666667,0.101666666666667
"558",0.1192,0.122266666666667,0.166866666666667,0.119266666666667,0.166933333333333,0.150933333333333,0.0956666666666667,0.1552,0.102933333333333,0.104933333333333,0.1588,0.162333333333333,0.110133333333333,0.133933333333333,0.188066666666667,0.215866666666667,0.133133333333333,0.168333333333333,0.107666666666667,0.1032,0.146133333333333,0.0947333333333333,0.100733333333333
"559",0.118133333333333,0.121133333333333,0.166,0.118266666666667,0.166266666666667,0.150066666666667,0.0949333333333333,0.154533333333333,0.102066666666667,0.103866666666667,0.157733333333333,0.1614,0.109333333333333,0.133066666666667,0.187133333333333,0.215066666666667,0.132,0.167466666666667,0.106733333333333,0.1022,0.1454,0.0941333333333333,0.0998666666666667
"560",0.116933333333333,0.12,0.165,0.117533333333333,0.165333333333333,0.1488,0.0939333333333333,0.153666666666667,0.100733333333333,0.102933333333333,0.1566,0.160466666666667,0.1086,0.132133333333333,0.186,0.213933333333333,0.131066666666667,0.1668,0.105733333333333,0.1012,0.144933333333333,0.0932,0.0988666666666667
"561",0.115933333333333,0.118866666666667,0.1638,0.116466666666667,0.1644,0.147466666666667,0.093,0.152933333333333,0.0994666666666667,0.101933333333333,0.155533333333333,0.159333333333333,0.107533333333333,0.131133333333333,0.184866666666667,0.2128,0.129933333333333,0.165733333333333,0.104666666666667,0.100133333333333,0.1442,0.0923333333333333,0.0978
"562",0.114733333333333,0.117866666666667,0.162333333333333,0.115266666666667,0.163333333333333,0.145933333333333,0.0920666666666667,0.151933333333333,0.0984666666666667,0.101066666666667,0.154266666666667,0.158066666666667,0.106466666666667,0.130066666666667,0.183666666666667,0.211666666666667,0.128466666666667,0.1648,0.103533333333333,0.0988666666666667,0.1432,0.0912,0.0966666666666667
"563",0.113466666666667,0.116333333333333,0.161066666666667,0.113933333333333,0.1622,0.144533333333333,0.0908,0.150866666666667,0.0971333333333333,0.0996666666666667,0.152933333333333,0.156866666666667,0.105333333333333,0.128866666666667,0.182466666666667,0.210466666666667,0.127133333333333,0.163733333333333,0.102466666666667,0.0974666666666667,0.1422,0.0902,0.0955333333333333
"564",0.112,0.115,0.159866666666667,0.112533333333333,0.1612,0.142733333333333,0.0895333333333333,0.149733333333333,0.096,0.0984,0.151466666666667,0.1556,0.103933333333333,0.127533333333333,0.180933333333333,0.208933333333333,0.125533333333333,0.1626,0.101066666666667,0.0961333333333333,0.1412,0.0889333333333333,0.0942666666666667
