statistics_code;statistics_label;time_code;time_label;time;1_variable_code;1_variable_label;1_variable_attribute_code;1_variable_attribute_label;2_variable_code;2_variable_label;2_variable_attribute_code;2_variable_attribute_label;value;value_unit;value_variable_code;value_variable_label;value_q
13311;Regional employment accounts;JAHR;Year;1995;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-E;Water supply,sewerage,waste management,remediation;.;1000;ERW061;Employees (domestic concept);
13311;Regional employment accounts;JAHR;Year;2009;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-M;Professional, scientific and technical activities;2395.0;1000;ERW063;Persons in employment (domestic concept);e
13311;Regional employment accounts;JAHR;Year;2009;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-M;Professional, scientific and technical activities;590.0;1000;ERW062;Self-employed persons a. family workers (domestic);e
13311;Regional employment accounts;JAHR;Year;2009;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-M;Professional, scientific and technical activities;1805.0;1000;ERW061;Employees (domestic concept);e
13311;Regional employment accounts;JAHR;Year;2021;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-Q;Human health and social work activities;6270.0;1000;ERW063;Persons in employment (domestic concept);p
13311;Regional employment accounts;JAHR;Year;2021;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-Q;Human health and social work activities;445.0;1000;ERW062;Self-employed persons a. family workers (domestic);p
13311;Regional employment accounts;JAHR;Year;2021;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-Q;Human health and social work activities;5825.0;1000;ERW061;Employees (domestic concept);p
13311;Regional employment accounts;JAHR;Year;1992;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-O-Q;Public services, education, health;.;1000;ERW063;Persons in employment (domestic concept);
13311;Regional employment accounts;JAHR;Year;1992;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-O-Q;Public services, education, health;.;1000;ERW062;Self-employed persons a. family workers (domestic);
13311;Regional employment accounts;JAHR;Year;1992;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-O-Q;Public services, education, health;.;1000;ERW061;Employees (domestic concept);
13311;Regional employment accounts;JAHR;Year;2015;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-O;Public admin. and defence, compulsory social sec.;2564.0;1000;ERW063;Persons in employment (domestic concept);e
13311;Regional employment accounts;JAHR;Year;2015;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-O;Public admin. and defence, compulsory social sec.;0.0;1000;ERW062;Self-employed persons a. family workers (domestic);e
13311;Regional employment accounts;JAHR;Year;2015;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-O;Public admin. and defence, compulsory social sec.;2564.0;1000;ERW061;Employees (domestic concept);e
13311;Regional employment accounts;JAHR;Year;2019;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-Q;Human health and social work activities;6019.0;1000;ERW063;Persons in employment (domestic concept);e
13311;Regional employment accounts;JAHR;Year;2019;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-Q;Human health and social work activities;442.0;1000;ERW062;Self-employed persons a. family workers (domestic);e
13311;Regional employment accounts;JAHR;Year;2019;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-Q;Human health and social work activities;5577.0;1000;ERW061;Employees (domestic concept);e
13311;Regional employment accounts;JAHR;Year;1996;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-R-T;Arts,entertainm.,recreation,o.service act.,priv.h.;.;1000;ERW063;Persons in employment (domestic concept);
13311;Regional employment accounts;JAHR;Year;1996;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-R-T;Arts,entertainm.,recreation,o.service act.,priv.h.;.;1000;ERW062;Self-employed persons a. family workers (domestic);
13311;Regional employment accounts;JAHR;Year;1996;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-R-T;Arts,entertainm.,recreation,o.service act.,priv.h.;.;1000;ERW061;Employees (domestic concept);
13311;Regional employment accounts;JAHR;Year;2008;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-R;Arts, entertainment and recreation;607.0;1000;ERW063;Persons in employment (domestic concept);e
13311;Regional employment accounts;JAHR;Year;2008;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-R;Arts, entertainment and recreation;171.0;1000;ERW062;Self-employed persons a. family workers (domestic);e
13311;Regional employment accounts;JAHR;Year;2008;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-R;Arts, entertainment and recreation;436.0;1000;ERW061;Employees (domestic concept);e
13311;Regional employment accounts;JAHR;Year;1996;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-M;Professional, scientific and technical activities;.;1000;ERW063;Persons in employment (domestic concept);
13311;Regional employment accounts;JAHR;Year;1996;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-M;Professional, scientific and technical activities;.;1000;ERW062;Self-employed persons a. family workers (domestic);
13311;Regional employment accounts;JAHR;Year;1996;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-M;Professional, scientific and technical activities;.;1000;ERW061;Employees (domestic concept);
13311;Regional employment accounts;JAHR;Year;2003;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-B-F;Industry;10496.0;1000;ERW063;Persons in employment (domestic concept);e
13311;Regional employment accounts;JAHR;Year;2003;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-B-F;Industry;727.0;1000;ERW062;Self-employed persons a. family workers (domestic);e
13311;Regional employment accounts;JAHR;Year;2003;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-B-F;Industry;9769.0;1000;ERW061;Employees (domestic concept);e
13311;Regional employment accounts;JAHR;Year;1999;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-T;Private households;.;1000;ERW063;Persons in employment (domestic concept);
13311;Regional employment accounts;JAHR;Year;1999;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-T;Private households;.;1000;ERW062;Self-employed persons a. family workers (domestic);
13311;Regional employment accounts;JAHR;Year;1999;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-T;Private households;.;1000;ERW061;Employees (domestic concept);
13311;Regional employment accounts;JAHR;Year;2005;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-K;Financial and insurance activities;1261.0;1000;ERW063;Persons in employment (domestic concept);e
13311;Regional employment accounts;JAHR;Year;2005;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-K;Financial and insurance activities;158.0;1000;ERW062;Self-employed persons a. family workers (domestic);e
13311;Regional employment accounts;JAHR;Year;2005;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-K;Financial and insurance activities;1103.0;1000;ERW061;Employees (domestic concept);e
13311;Regional employment accounts;JAHR;Year;2023;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-K-N;Financial, insurance, business, real estate act.;7840.0;1000;ERW063;Persons in employment (domestic concept);p
13311;Regional employment accounts;JAHR;Year;2023;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-K-N;Financial, insurance, business, real estate act.;940.0;1000;ERW062;Self-employed persons a. family workers (domestic);p
13311;Regional employment accounts;JAHR;Year;2023;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-K-N;Financial, insurance, business, real estate act.;6900.0;1000;ERW061;Employees (domestic concept);p
13311;Regional employment accounts;JAHR;Year;1993;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-B;Mining and quarrying;.;1000;ERW063;Persons in employment (domestic concept);
13311;Regional employment accounts;JAHR;Year;1993;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-B;Mining and quarrying;.;1000;ERW062;Self-employed persons a. family workers (domestic);
13311;Regional employment accounts;JAHR;Year;1993;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-B;Mining and quarrying;.;1000;ERW061;Employees (domestic concept);
13311;Regional employment accounts;JAHR;Year;2016;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-F;Construction;2449.0;1000;ERW063;Persons in employment (domestic concept);e
13311;Regional employment accounts;JAHR;Year;2016;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-F;Construction;490.0;1000;ERW062;Self-employed persons a. family workers (domestic);e
13311;Regional employment accounts;JAHR;Year;2016;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-F;Construction;1959.0;1000;ERW061;Employees (domestic concept);e
13311;Regional employment accounts;JAHR;Year;2014;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-G;Wholesale, retail trade, repair of motor vehicles;5876.0;1000;ERW063;Persons in employment (domestic concept);e
13311;Regional employment accounts;JAHR;Year;2014;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-G;Wholesale, retail trade, repair of motor vehicles;621.0;1000;ERW062;Self-employed persons a. family workers (domestic);e
13311;Regional employment accounts;JAHR;Year;2014;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-G;Wholesale, retail trade, repair of motor vehicles;5255.0;1000;ERW061;Employees (domestic concept);e
13311;Regional employment accounts;JAHR;Year;1998;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-L;Real estate activities;.;1000;ERW063;Persons in employment (domestic concept);
13311;Regional employment accounts;JAHR;Year;1998;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-L;Real estate activities;.;1000;ERW062;Self-employed persons a. family workers (domestic);
13311;Regional employment accounts;JAHR;Year;1998;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-L;Real estate activities;.;1000;ERW061;Employees (domestic concept);
13311;Regional employment accounts;JAHR;Year;2010;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-O-T;Public a.other services, education, health,priv.h.;12883.0;1000;ERW063;Persons in employment (domestic concept);e
13311;Regional employment accounts;JAHR;Year;2010;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-O-T;Public a.other services, education, health,priv.h.;1079.0;1000;ERW062;Self-employed persons a. family workers (domestic);e
13311;Regional employment accounts;JAHR;Year;2010;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-O-T;Public a.other services, education, health,priv.h.;11804.0;1000;ERW061;Employees (domestic concept);e
13311;Regional employment accounts;JAHR;Year;1991;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-C;Manufacturing;10066.0;1000;ERW063;Persons in employment (domestic concept);e
13311;Regional employment accounts;JAHR;Year;1991;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-C;Manufacturing;310.0;1000;ERW062;Self-employed persons a. family workers (domestic);e
13311;Regional employment accounts;JAHR;Year;1991;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-C;Manufacturing;9756.0;1000;ERW061;Employees (domestic concept);e
13311;Regional employment accounts;JAHR;Year;2012;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-B-F;Industry;10393.0;1000;ERW063;Persons in employment (domestic concept);e
13311;Regional employment accounts;JAHR;Year;2012;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-B-F;Industry;795.0;1000;ERW062;Self-employed persons a. family workers (domestic);e
13311;Regional employment accounts;JAHR;Year;2012;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-B-F;Industry;9598.0;1000;ERW061;Employees (domestic concept);e
13311;Regional employment accounts;JAHR;Year;2021;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-G-I;Trade, transport., storage, accom.and food service;9910.0;1000;ERW063;Persons in employment (domestic concept);p
13311;Regional employment accounts;JAHR;Year;2021;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-G-I;Trade, transport., storage, accom.and food service;819.0;1000;ERW062;Self-employed persons a. family workers (domestic);p
13311;Regional employment accounts;JAHR;Year;2021;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-G-I;Trade, transport., storage, accom.and food service;9091.0;1000;ERW061;Employees (domestic concept);p
13311;Regional employment accounts;JAHR;Year;2003;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-H;Transportation and storage;.;1000;ERW063;Persons in employment (domestic concept);
13311;Regional employment accounts;JAHR;Year;2003;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-H;Transportation and storage;.;1000;ERW062;Self-employed persons a. family workers (domestic);
13311;Regional employment accounts;JAHR;Year;2003;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-H;Transportation and storage;.;1000;ERW061;Employees (domestic concept);
13311;Regional employment accounts;JAHR;Year;2001;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-I;Accommodation and food service activities;.;1000;ERW063;Persons in employment (domestic concept);
13311;Regional employment accounts;JAHR;Year;2001;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-I;Accommodation and food service activities;.;1000;ERW062;Self-employed persons a. family workers (domestic);
13311;Regional employment accounts;JAHR;Year;2001;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-I;Accommodation and food service activities;.;1000;ERW061;Employees (domestic concept);
13311;Regional employment accounts;JAHR;Year;2004;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-R;Arts, entertainment and recreation;.;1000;ERW063;Persons in employment (domestic concept);
13311;Regional employment accounts;JAHR;Year;2004;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-R;Arts, entertainment and recreation;.;1000;ERW062;Self-employed persons a. family workers (domestic);
13311;Regional employment accounts;JAHR;Year;2004;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-R;Arts, entertainment and recreation;.;1000;ERW061;Employees (domestic concept);
13311;Regional employment accounts;JAHR;Year;2023;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-C;Manufacturing;7513.0;1000;ERW063;Persons in employment (domestic concept);p
13311;Regional employment accounts;JAHR;Year;2023;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-C;Manufacturing;231.0;1000;ERW062;Self-employed persons a. family workers (domestic);p
13311;Regional employment accounts;JAHR;Year;2023;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-C;Manufacturing;7282.0;1000;ERW061;Employees (domestic concept);p
13311;Regional employment accounts;JAHR;Year;2013;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-G-J;Trade,transport.,storage,accom.and food serv.,inf.;10951.0;1000;ERW063;Persons in employment (domestic concept);e
13311;Regional employment accounts;JAHR;Year;2013;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-G-J;Trade,transport.,storage,accom.and food serv.,inf.;1179.0;1000;ERW062;Self-employed persons a. family workers (domestic);e
13311;Regional employment accounts;JAHR;Year;2013;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-G-J;Trade,transport.,storage,accom.and food serv.,inf.;9772.0;1000;ERW061;Employees (domestic concept);e
13311;Regional employment accounts;JAHR;Year;2015;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;;Total;43137.0;1000;ERW063;Persons in employment (domestic concept);e
13311;Regional employment accounts;JAHR;Year;2015;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;;Total;4414.0;1000;ERW062;Self-employed persons a. family workers (domestic);e
13311;Regional employment accounts;JAHR;Year;2015;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;;Total;38723.0;1000;ERW061;Employees (domestic concept);e
13311;Regional employment accounts;JAHR;Year;1991;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-A;Agriculture, forestry and fishing;1175.0;1000;ERW063;Persons in employment (domestic concept);e
13311;Regional employment accounts;JAHR;Year;1991;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-A;Agriculture, forestry and fishing;665.0;1000;ERW062;Self-employed persons a. family workers (domestic);e
13311;Regional employment accounts;JAHR;Year;1991;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-A;Agriculture, forestry and fishing;510.0;1000;ERW061;Employees (domestic concept);e
13311;Regional employment accounts;JAHR;Year;1995;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-T;Private households;.;1000;ERW063;Persons in employment (domestic concept);
13311;Regional employment accounts;JAHR;Year;1995;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-T;Private households;.;1000;ERW062;Self-employed persons a. family workers (domestic);
13311;Regional employment accounts;JAHR;Year;1995;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-T;Private households;.;1000;ERW061;Employees (domestic concept);
13311;Regional employment accounts;JAHR;Year;2001;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;;Total;39865.0;1000;ERW063;Persons in employment (domestic concept);e
13311;Regional employment accounts;JAHR;Year;2001;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;;Total;4028.0;1000;ERW062;Self-employed persons a. family workers (domestic);e
13311;Regional employment accounts;JAHR;Year;2001;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;;Total;35837.0;1000;ERW061;Employees (domestic concept);e
13311;Regional employment accounts;JAHR;Year;1994;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-L;Real estate activities;.;1000;ERW063;Persons in employment (domestic concept);
13311;Regional employment accounts;JAHR;Year;1994;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-L;Real estate activities;.;1000;ERW062;Self-employed persons a. family workers (domestic);
13311;Regional employment accounts;JAHR;Year;1994;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-L;Real estate activities;.;1000;ERW061;Employees (domestic concept);
13311;Regional employment accounts;JAHR;Year;1991;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-O-T;Public a.other services, education, health,priv.h.;10220.0;1000;ERW063;Persons in employment (domestic concept);e
13311;Regional employment accounts;JAHR;Year;1991;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-O-T;Public a.other services, education, health,priv.h.;587.0;1000;ERW062;Self-employed persons a. family workers (domestic);e
13311;Regional employment accounts;JAHR;Year;1991;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-O-T;Public a.other services, education, health,priv.h.;9633.0;1000;ERW061;Employees (domestic concept);e
13311;Regional employment accounts;JAHR;Year;2002;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-Q;Human health and social work activities;.;1000;ERW063;Persons in employment (domestic concept);
13311;Regional employment accounts;JAHR;Year;2002;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-Q;Human health and social work activities;.;1000;ERW062;Self-employed persons a. family workers (domestic);
13311;Regional employment accounts;JAHR;Year;2002;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-Q;Human health and social work activities;.;1000;ERW061;Employees (domestic concept);
13311;Regional employment accounts;JAHR;Year;1991;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;;Total;38873.0;1000;ERW063;Persons in employment (domestic concept);e
13311;Regional employment accounts;JAHR;Year;1991;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;;Total;3563.0;1000;ERW062;Self-employed persons a. family workers (domestic);e
13311;Regional employment accounts;JAHR;Year;1991;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;;Total;35310.0;1000;ERW061;Employees (domestic concept);e
13311;Regional employment accounts;JAHR;Year;2018;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-G;Wholesale, retail trade, repair of motor vehicles;5976.0;1000;ERW063;Persons in employment (domestic concept);e
13311;Regional employment accounts;JAHR;Year;2018;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-G;Wholesale, retail trade, repair of motor vehicles;560.0;1000;ERW062;Self-employed persons a. family workers (domestic);e
13311;Regional employment accounts;JAHR;Year;2018;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-G;Wholesale, retail trade, repair of motor vehicles;5416.0;1000;ERW061;Employees (domestic concept);e
13311;Regional employment accounts;JAHR;Year;2024;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-K;Financial and insurance activities;...;1000;ERW063;Persons in employment (domestic concept);
13311;Regional employment accounts;JAHR;Year;2024;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-K;Financial and insurance activities;...;1000;ERW062;Self-employed persons a. family workers (domestic);
13311;Regional employment accounts;JAHR;Year;2024;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-K;Financial and insurance activities;...;1000;ERW061;Employees (domestic concept);
13311;Regional employment accounts;JAHR;Year;2019;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-B-F;Industry;10933.0;1000;ERW063;Persons in employment (domestic concept);e
13311;Regional employment accounts;JAHR;Year;2019;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-B-F;Industry;733.0;1000;ERW062;Self-employed persons a. family workers (domestic);e
13311;Regional employment accounts;JAHR;Year;2019;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-B-F;Industry;10200.0;1000;ERW061;Employees (domestic concept);e
13311;Regional employment accounts;JAHR;Year;2006;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-S;Other service activities;.;1000;ERW063;Persons in employment (domestic concept);
13311;Regional employment accounts;JAHR;Year;2006;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-S;Other service activities;.;1000;ERW062;Self-employed persons a. family workers (domestic);
13311;Regional employment accounts;JAHR;Year;2006;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-S;Other service activities;.;1000;ERW061;Employees (domestic concept);
13311;Regional employment accounts;JAHR;Year;1992;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-K;Financial and insurance activities;.;1000;ERW063;Persons in employment (domestic concept);
13311;Regional employment accounts;JAHR;Year;1992;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-K;Financial and insurance activities;.;1000;ERW062;Self-employed persons a. family workers (domestic);
13311;Regional employment accounts;JAHR;Year;1992;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-K;Financial and insurance activities;.;1000;ERW061;Employees (domestic concept);
13311;Regional employment accounts;JAHR;Year;1997;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-K-N;Financial, insurance, business, real estate act.;4652.0;1000;ERW063;Persons in employment (domestic concept);e
13311;Regional employment accounts;JAHR;Year;1997;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-K-N;Financial, insurance, business, real estate act.;725.0;1000;ERW062;Self-employed persons a. family workers (domestic);e
13311;Regional employment accounts;JAHR;Year;1997;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-K-N;Financial, insurance, business, real estate act.;3927.0;1000;ERW061;Employees (domestic concept);e
13311;Regional employment accounts;JAHR;Year;2010;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-T;Private households;819.0;1000;ERW063;Persons in employment (domestic concept);e
13311;Regional employment accounts;JAHR;Year;2010;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-T;Private households;0.0;1000;ERW062;Self-employed persons a. family workers (domestic);e
13311;Regional employment accounts;JAHR;Year;2010;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-T;Private households;819.0;1000;ERW061;Employees (domestic concept);e
13311;Regional employment accounts;JAHR;Year;2000;DINSG;Germany;DG;Germany;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-P;Education;.;1000;ERW063;Persons in employment (domestic concept);
